img_id	description
205785	"limousine, limo"
039686	"paddle, boat paddle"
453644	"bubble"
170323	"apron"
180350	"moped"
568135	"racket, racquet"
154207	"table lamp"
014027	"street sign"
308089	"passenger car, coach, carriage"
502717	"restaurant, eating house, eating place, eatery"
213976	"carpenter's kit, tool kit"
521210	"forklift"
342159	"fountain"
322402	"patio, terrace"
174417	"mailbag, postbag"
135125	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
336251	"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita"
033413	"wall clock"
064079	"bow tie, bow-tie, bowtie"
172248	"church, church building"
275832	"swimming trunks, bathing trunks"
286386	"langur"
414463	"harmonica, mouth organ, harp, mouth harp"
282264	"umbrella"
130286	"cab, hack, taxi, taxicab"
096463	"passenger car, coach, carriage"
165803	"stretcher"
481749	"ballplayer, baseball player"
117454	"backpack, back pack, knapsack, packsack, rucksack, haversack"
433441	"steel drum"
163266	"umbrella"
100037	"zebra"
113698	"parachute, chute"
310049	"guacamole"
444983	"lawn mower, mower"
149151	"African elephant, Loxodonta africana"
039455	"plate"
243657	"umbrella"
245638	"school bus"
567430	"airliner"
086221	"ladle"
199888	"Indian elephant, Elephas maximus"
307970	"racket, racquet"
530745	"racket, racquet"
555951	"Egyptian cat"
201844	"pizza, pizza pie"
395144	"go-kart"
424139	"mouse, computer mouse"
256936	"crossword puzzle, crossword"
095747	"street sign"
290457	"vase"
426920	"plate"
379941	"cowboy hat, ten-gallon hat"
000144	"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus"
222755	"garbage truck, dustcart"
226632	"bicycle-built-for-two, tandem bicycle, tandem"
385317	"American black bear, black bear, Ursus americanus, Euarctos americanus"
141664	"monitor"
368086	"turnstile"
347359	"stage"
331549	"racket, racquet"
364770	"water bottle"
382310	"paintbrush"
338766	"zebra"
394468	"rugby ball"
142295	"orange"
537220	"desk"
187659	"patio, terrace"
105718	"trolleybus, trolley coach, trackless trolley"
319749	"street sign"
510525	"street sign"
209558	"television, television system"
148583	"carton"
393661	"cheetah, chetah, Acinonyx jubatus"
012313	"dogsled, dog sled, dog sleigh"
201123	"airliner"
306557	"medicine chest, medicine cabinet"
242145	"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system"
297251	"swing"
481014	"rugby ball"
565401	"park bench"
191706	"soap dispenser"
385425	"pole"
529586	"trolleybus, trolley coach, trackless trolley"
336445	"mailbox, letter box"
533255	"microwave, microwave oven"
425117	"monitor"
575027	"suspension bridge"
151112	"garbage truck, dustcart"
294850	"cornet, horn, trumpet, trump"
469851	"greenhouse, nursery, glasshouse"
295116	"bell cote, bell cot"
333151	"ballplayer, baseball player"
453586	"pier"
342347	"racket, racquet"
530762	"dough"
142245	"prison, prison house"
004827	"purse"
518180	"sliding door"
444805	"minivan"
184884	"forklift"
499738	"African elephant, Loxodonta africana"
474598	"umbrella"
047893	"lawn mower, mower"
436981	"trolleybus, trolley coach, trackless trolley"
228460	"platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus"
440534	"shopping cart"
179245	"volleyball"
581097	"Chesapeake Bay retriever"
158536	"streetcar, tram, tramcar, trolley, trolley car"
337232	"guacamole"
011336	"ox"
258397	"space shuttle"
248187	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
208256	"paper towel"
275327	"patio, terrace"
298195	"dock, dockage, docking facility"
365446	"soap dispenser"
327337	"parking meter"
185547	"crash helmet"
085765	"wall clock"
210672	"microwave, microwave oven"
146599	"motor scooter, scooter"
256875	"shovel"
209816	"pier"
260973	"parachute, chute"
555640	"ski"
274547	"moped"
400642	"Border terrier"
094155	"ballplayer, baseball player"
453680	"marimba, xylophone"
540082	"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM"
220463	"ice lolly, lolly, lollipop, popsicle"
383267	"tub, vat"
192196	"mixing bowl"
424849	"paddle, boat paddle"
103897	"canoe"
264944	"paddlewheel, paddle wheel"
314879	"wallaby, brush kangaroo"
484007	"broccoli"
113106	"cellular telephone, cellular phone, cellphone, cell, mobile phone"
400307	"garbage truck, dustcart"
077432	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
423354	"boathouse"
336370	"mortarboard"
366081	"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
431904	"garbage truck, dustcart"
097902	"sleeping bag"
270195	"broccoli"
235994	"crutch"
163992	"baseball"
282257	"ballplayer, baseball player"
449125	"park bench"
337427	"soccer ball"
080857	"quilt, comforter, comfort, puff"
221743	"artichoke, globe artichoke"
084202	"feather boa, boa"
176985	"pizza, pizza pie"
543200	"studio couch, day bed"
528961	"ballplayer, baseball player"
167622	"monastery"
465530	"Christmas stocking"
190882	"projector"
162641	"ski"
058241	"analog clock"
108321	"trolleybus, trolley coach, trackless trolley"
253955	"candle, taper, wax light"
101968	"wooden spoon"
101190	"marimba, xylophone"
336697	"hotdog, hot dog, red hot"
001804	"ice lolly, lolly, lollipop, popsicle"
490843	"pizza, pizza pie"
442252	"Egyptian cat"
051434	"guacamole"
027299	"groom, bridegroom"
550445	"binoculars, field glasses, opera glasses"
035613	"Norwegian elkhound, elkhound"
338889	"stove"
087756	"steam locomotive"
404996	"chocolate sauce, chocolate syrup"
106104	"guacamole"
315663	"mouse, computer mouse"
407974	"sandbar, sand bar"
543062	"fountain"
499138	"megalith, megalithic structure"
259103	"airliner"
298203	"flagpole, flagstaff"
327233	"groom, bridegroom"
279341	"Border terrier"
442148	"pizza, pizza pie"
235870	"trolleybus, trolley coach, trackless trolley"
303822	"parachute, chute"
009199	"quilt, comforter, comfort, puff"
324026	"space shuttle"
186476	"jackfruit, jak, jack"
008027	"brambling, Fringilla montifringilla"
376454	"banana"
287718	"park bench"
081707	"microwave, microwave oven"
194576	"Cardigan, Cardigan Welsh corgi"
420414	"dogsled, dog sled, dog sleigh"
172324	"spatula"
150440	"mobile home, manufactured home"
524594	"Japanese spaniel"
223404	"plate"
048789	"ballplayer, baseball player"
109895	"dining table, board"
536798	"parking meter"
124347	"restaurant, eating house, eating place, eatery"
367814	"safety pin"
545671	"mouse, computer mouse"
455160	"unicycle, monocycle"
487404	"swimming trunks, bathing trunks"
178901	"restaurant, eating house, eating place, eatery"
564825	"ballplayer, baseball player"
387616	"bathtub, bathing tub, bath, tub"
406826	"lampshade, lamp shade"
141008	"electric locomotive"
013195	"ballplayer, baseball player"
069008	"ski"
160103	"tray"
270163	"lakeside, lakeshore"
094175	"Arabian camel, dromedary, Camelus dromedarius"
237643	"Border collie"
006026	"ice lolly, lolly, lollipop, popsicle"
073727	"American egret, great white heron, Egretta albus"
050868	"Model T"
462186	"alp"
489622	"bubble"
554351	"holster"
040008	"airliner"
545033	"plate"
392881	"bathing cap, swimming cap"
400971	"muzzle"
048825	"tennis ball"
000673	"banjo"
165036	"ski"
240439	"steam locomotive"
123514	"ski"
432744	"valley, vale"
514111	"pole"
327549	"mailbox, letter box"
005994	"street sign"
096820	"school bus"
057284	"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria"
304079	"picket fence, paling"
254743	"snorkel"
262273	"ski"
547387	"tow truck, tow car, wrecker"
134383	"traffic light, traffic signal, stoplight"
265447	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
573482	"television, television system"
285910	"window shade"
265139	"basketball"
228754	"school bus"
199169	"ram, tup"
187015	"trench coat"
521530	"seat belt, seatbelt"
281910	"limousine, limo"
508220	"cucumber, cuke"
437530	"toilet seat"
419767	"groom, bridegroom"
228181	"oboe, hautboy, hautbois"
033799	"goldfinch, Carduelis carduelis"
404530	"lawn mower, mower"
129781	"oxcart"
377901	"racket, racquet"
115156	"vase"
160302	"trolleybus, trolley coach, trackless trolley"
362683	"lab coat, laboratory coat"
135202	"miniature pinscher"
421596	"ostrich, Struthio camelus"
430789	"alp"
039987	"French loaf"
402908	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
343559	"iPod"
356535	"Indian elephant, Elephas maximus"
144906	"ballplayer, baseball player"
435482	"trolleybus, trolley coach, trackless trolley"
455459	"obelisk"
097808	"racket, racquet"
182507	"plate"
047295	"analog clock"
474847	"photocopier"
477468	"laptop, laptop computer"
126317	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
054652	"scoreboard"
239053	"rugby ball"
090290	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
569158	"German short-haired pointer"
521112	"Rottweiler"
452269	"Scottish deerhound, deerhound"
425465	"freight car"
249543	"airliner"
025274	"traffic light, traffic signal, stoplight"
117403	"alp"
291614	"microwave, microwave oven"
087891	"umbrella"
109515	"shield, buckler"
003003	"electric locomotive"
517139	"envelope"
168858	"microwave, microwave oven"
087101	"barbershop"
104588	"moped"
422508	"white stork, Ciconia ciconia"
211983	"fountain pen"
428995	"candle, taper, wax light"
215023	"grocery store, grocery, food market, market"
340445	"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
282894	"vase"
446794	"magpie"
424412	"groom, bridegroom"
297152	"projector"
435495	"barbershop"
229456	"zebra"
243135	"tusker"
182607	"safe"
002229	"parachute, chute"
071264	"restaurant, eating house, eating place, eatery"
572121	"desktop computer"
011719	"Christmas stocking"
350560	"restaurant, eating house, eating place, eatery"
235651	"home theater, home theatre"
499300	"desktop computer"
554982	"upright, upright piano"
033204	"patio, terrace"
029146	"sandbar, sand bar"
302372	"scuba diver"
096647	"refrigerator, icebox"
311067	"airliner"
027873	"monastery"
565139	"jersey, T-shirt, tee shirt"
495536	"football helmet"
483889	"studio couch, day bed"
441876	"perfume, essence"
114139	"vase"
475369	"yurt"
260970	"suit, suit of clothes"
465177	"meat loaf, meatloaf"
341241	"maypole"
348217	"racket, racquet"
084313	"ice lolly, lolly, lollipop, popsicle"
360313	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
469139	"moped"
549626	"cliff dwelling"
061502	"plate"
408526	"ballplayer, baseball player"
332459	"ski"
373267	"passenger car, coach, carriage"
225787	"pier"
013763	"Indian elephant, Elephas maximus"
402726	"electric guitar"
527263	"seashore, coast, seacoast, sea-coast"
395822	"desk"
441228	"canoe"
496274	"moped"
478337	"bison"
191869	"trench coat"
358064	"knee pad"
008058	"catamaran"
562305	"folding chair"
219784	"American lobster, Northern lobster, Maine lobster, Homarus americanus"
311244	"ballplayer, baseball player"
455945	"pop bottle, soda bottle"
568597	"hand blower, blow dryer, blow drier, hair dryer, hair drier"
473320	"steel drum"
043371	"ox"
072216	"Indian elephant, Elephas maximus"
187063	"car mirror"
153938	"jigsaw puzzle"
092415	"shovel"
311773	"nipple"
433941	"traffic light, traffic signal, stoplight"
231103	"submarine, pigboat, sub, U-boat"
223902	"dishwasher, dish washer, dishwashing machine"
406839	"tow truck, tow car, wrecker"
295310	"dock, dockage, docking facility"
278467	"burrito"
362740	"four-poster"
039570	"jigsaw puzzle"
057503	"refrigerator, icebox"
572584	"tub, vat"
429143	"trimaran"
375815	"ice cream, icecream"
313710	"pineapple, ananas"
464888	"jinrikisha, ricksha, rickshaw"
151787	"binoculars, field glasses, opera glasses"
171834	"sorrel"
407336	"four-poster"
026035	"vase"
528467	"cannon"
088146	"microwave, microwave oven"
357235	"American black bear, black bear, Ursus americanus, Euarctos americanus"
282946	"monastery"
005882	"ski"
344998	"cab, hack, taxi, taxicab"
378670	"ski"
323341	"altar"
552886	"fire engine, fire truck"
323466	"Pembroke, Pembroke Welsh corgi"
290420	"desk"
170139	"Crock Pot"
216322	"toilet seat"
399353	"mouse, computer mouse"
088540	"bucket, pail"
124365	"speedboat"
484639	"snorkel"
191251	"Norwich terrier"
257615	"hotdog, hot dog, red hot"
496153	"church, church building"
128522	"boxer"
187723	"microwave, microwave oven"
352188	"traffic light, traffic signal, stoplight"
448695	"suit, suit of clothes"
202080	"park bench"
255941	"racket, racquet"
248459	"bookcase"
153041	"military uniform"
090245	"zebra"
192395	"seashore, coast, seacoast, sea-coast"
160970	"mountain bike, all-terrain bike, off-roader"
175088	"burrito"
360541	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
291658	"parking meter"
433055	"strawberry"
281014	"ox"
349527	"ski"
296464	"vase"
184513	"traffic light, traffic signal, stoplight"
168505	"television, television system"
454745	"moped"
014366	"hourglass"
389426	"sewing machine"
504382	"bakery, bakeshop, bakehouse"
236260	"apiary, bee house"
181054	"lab coat, laboratory coat"
470976	"lab coat, laboratory coat"
175185	"paddle, boat paddle"
060472	"bassoon"
515916	"plunger, plumber's helper"
564708	"wall clock"
443834	"rugby ball"
365527	"tricycle, trike, velocipede"
573980	"ski"
191174	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
204384	"television, television system"
448616	"shield, buckler"
438292	"dalmatian, coach dog, carriage dog"
051730	"street sign"
194034	"pickup, pickup truck"
056261	"sombrero"
536413	"bannister, banister, balustrade, balusters, handrail"
393050	"toilet seat"
461701	"toyshop"
285526	"groenendael"
039446	"Crock Pot"
265145	"restaurant, eating house, eating place, eatery"
135733	"hook, claw"
022811	"racket, racquet"
367998	"street sign"
065085	"soup bowl"
498615	"jeep, landrover"
122950	"dock, dockage, docking facility"
482252	"motor scooter, scooter"
012302	"flagpole, flagstaff"
475974	"bathing cap, swimming cap"
523035	"wall clock"
448944	"pizza, pizza pie"
364137	"zebra"
075898	"airship, dirigible"
562593	"plunger, plumber's helper"
449210	"ski"
254800	"ice lolly, lolly, lollipop, popsicle"
446351	"racket, racquet"
233263	"airliner"
327369	"racket, racquet"
442874	"folding chair"
334187	"trifle"
330486	"dogsled, dog sled, dog sleigh"
313666	"vase"
434561	"volleyball"
388568	"mosquito net"
250292	"ski"
099968	"turnstile"
310213	"street sign"
278457	"plate"
037126	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
178550	"grille, radiator grille"
453221	"moped"
454406	"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish"
265964	"restaurant, eating house, eating place, eatery"
344969	"electric locomotive"
137320	"banana"
294346	"refrigerator, icebox"
243504	"hamster"
484835	"restaurant, eating house, eating place, eatery"
293382	"teddy, teddy bear"
549898	"bobsled, bobsleigh, bob"
304125	"pajama, pyjama, pj's, jammies"
408405	"restaurant, eating house, eating place, eatery"
502183	"German shepherd, German shepherd dog, German police dog, alsatian"
517851	"giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca"
299495	"brown bear, bruin, Ursus arctos"
380714	"spindle"
022059	"seashore, coast, seacoast, sea-coast"
305476	"leopard, Panthera pardus"
179886	"seashore, coast, seacoast, sea-coast"
217224	"photocopier"
294914	"modem"
497202	"airliner"
471871	"tabby, tabby cat"
427319	"broccoli"
243557	"suit, suit of clothes"
562704	"cucumber, cuke"
412112	"hotdog, hot dog, red hot"
297135	"oxygen mask"
577225	"studio couch, day bed"
310315	"goblet"
241214	"minivan"
481728	"stopwatch, stop watch"
139982	"ski"
038845	"racket, racquet"
129940	"space shuttle"
006721	"cheetah, chetah, Acinonyx jubatus"
425400	"plate"
202774	"shield, buckler"
442682	"ski"
486825	"Arabian camel, dromedary, Camelus dromedarius"
476140	"bustard"
372685	"butcher shop, meat market"
444419	"megalith, megalithic structure"
035725	"volleyball"
123797	"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias"
025404	"airliner"
180239	"turnstile"
440813	"Rottweiler"
195484	"racket, racquet"
343942	"warplane, military plane"
537726	"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis"
295815	"bakery, bakeshop, bakehouse"
020857	"spaghetti squash"
064797	"vulture"
218305	"streetcar, tram, tramcar, trolley, trolley car"
244406	"shower curtain"
565311	"hotdog, hot dog, red hot"
375492	"shoe shop, shoe-shop, shoe store"
340700	"parachute, chute"
521005	"umbrella"
317904	"steam locomotive"
409767	"toilet seat"
209931	"desk"
232049	"ballplayer, baseball player"
536498	"ballplayer, baseball player"
014034	"banana"
155578	"Indian elephant, Elephas maximus"
