img_id	description
270512	"traffic light, traffic signal, stoplight"
438620	"street sign"
546454	"throne"
129908	"broccoli"
433987	"home theater, home theatre"
419262	"alp"
289382	"feather boa, boa"
549172	"kelpie"
114843	"sorrel"
481137	"snorkel"
474800	"zebra"
454862	"Arabian camel, dromedary, Camelus dromedarius"
077842	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
277426	"baseball"
219484	"ski"
115502	"trolleybus, trolley coach, trackless trolley"
329667	"apiary, bee house"
250526	"groom, bridegroom"
178924	"notebook, notebook computer"
178018	"crate"
093384	"assault rifle, assault gun"
290965	"airliner"
127744	"window screen"
151307	"bell cote, bell cot"
402820	"bakery, bakeshop, bakehouse"
237309	"trolleybus, trolley coach, trackless trolley"
284259	"broccoli"
426845	"unicycle, monocycle"
261022	"passenger car, coach, carriage"
196049	"palace"
125585	"Dutch oven"
081605	"wreck"
029964	"racket, racquet"
267042	"notebook, notebook computer"
022708	"conch"
326845	"panpipe, pandean pipe, syrinx"
554566	"barrel, cask"
113949	"sandbar, sand bar"
034865	"pizza, pizza pie"
577811	"snowmobile"
227978	"refrigerator, icebox"
467911	"zebra"
258440	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
435405	"wing"
503616	"llama"
562999	"shower curtain"
144178	"ski"
450275	"screen, CRT screen"
579713	"parachute, chute"
201634	"crutch"
254911	"street sign"
476104	"pier"
038955	"umbrella"
371493	"harmonica, mouth organ, harp, mouth harp"
136922	"tusker"
185358	"traffic light, traffic signal, stoplight"
260977	"punching bag, punch bag, punching ball, punchball"
436399	"picket fence, paling"
338458	"mashed potato"
000681	"passenger car, coach, carriage"
310833	"bathtub, bathing tub, bath, tub"
080011	"library"
131419	"pizza, pizza pie"
115374	"mountain tent"
175341	"cardoon"
184999	"prison, prison house"
315593	"coil, spiral, volute, whorl, helix"
537729	"boathouse"
480467	"desktop computer"
184135	"ant, emmet, pismire"
170253	"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus"
090358	"studio couch, day bed"
544686	"park bench"
548802	"ballplayer, baseball player"
044668	"white wolf, Arctic wolf, Canis lupus tundrarum"
223293	"giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca"
341981	"seashore, coast, seacoast, sea-coast"
472065	"garbage truck, dustcart"
378056	"croquet ball"
353929	"refrigerator, icebox"
386973	"convertible"
152994	"notebook, notebook computer"
420892	"bow"
132568	"military uniform"
539858	"borzoi, Russian wolfhound"
410739	"horizontal bar, high bar"
409166	"candle, taper, wax light"
557187	"American black bear, black bear, Ursus americanus, Euarctos americanus"
440107	"boathouse"
304038	"seashore, coast, seacoast, sea-coast"
345024	"altar"
580862	"Samoyed, Samoyede"
070863	"electric guitar"
386542	"street sign"
032458	"streetcar, tram, tramcar, trolley, trolley car"
196691	"Windsor tie"
235443	"sorrel"
550642	"crib, cot"
057995	"neck brace"
386497	"hartebeest"
439890	"fire engine, fire truck"
033571	"Border terrier"
129658	"syringe"
357074	"jinrikisha, ricksha, rickshaw"
486318	"pajama, pyjama, pj's, jammies"
556554	"keeshond"
096622	"snowmobile"
545351	"ski"
426252	"electric locomotive"
191632	"microwave, microwave oven"
439322	"gown"
040071	"toilet seat"
392408	"lumbermill, sawmill"
093171	"ram, tup"
481515	"orange"
007455	"dock, dockage, docking facility"
312074	"stretcher"
187709	"punching bag, punch bag, punching ball, punchball"
009091	"airship, dirigible"
071552	"trolleybus, trolley coach, trackless trolley"
380252	"Border terrier"
521150	"passenger car, coach, carriage"
010309	"baseball"
006233	"motor scooter, scooter"
369170	"bison"
168020	"four-poster"
058385	"tusker"
003365	"speedboat"
545573	"frying pan, frypan, skillet"
312926	"dock, dockage, docking facility"
467038	"traffic light, traffic signal, stoplight"
340727	"sunscreen, sunblock, sun blocker"
339766	"parking meter"
360500	"recreational vehicle, RV, R.V."
444619	"motor scooter, scooter"
453885	"zebra"
253556	"boathouse"
273068	"pole"
098501	"torch"
552440	"lens cap, lens cover"
173966	"suit, suit of clothes"
298189	"strawberry"
128029	"desk"
578317	"dock, dockage, docking facility"
316481	"space shuttle"
464456	"hotdog, hot dog, red hot"
352805	"ram, tup"
224667	"crutch"
209921	"desktop computer"
013290	"restaurant, eating house, eating place, eatery"
123539	"barbershop"
221685	"African elephant, Loxodonta africana"
498443	"bluetick"
283180	"streetcar, tram, tramcar, trolley, trolley car"
354834	"spotlight, spot"
346924	"gong, tam-tam"
362319	"medicine chest, medicine cabinet"
331266	"laptop, laptop computer"
558303	"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
239668	"electric locomotive"
563404	"microwave, microwave oven"
264236	"racer, race car, racing car"
389755	"tow truck, tow car, wrecker"
103612	"Band Aid"
121365	"cannon"
024259	"limousine, limo"
301615	"lifeboat"
249805	"racket, racquet"
369491	"knee pad"
137890	"Shih-Tzu"
015400	"recreational vehicle, RV, R.V."
402905	"traffic light, traffic signal, stoplight"
017580	"desk"
553764	"cheeseburger"
350059	"steam locomotive"
074887	"megalith, megalithic structure"
545710	"dock, dockage, docking facility"
016355	"Ibizan hound, Ibizan Podenco"
469009	"bakery, bakeshop, bakehouse"
103929	"restaurant, eating house, eating place, eatery"
335348	"curly-coated retriever"
488940	"ski"
537782	"desk"
272626	"palace"
554555	"velvet"
553233	"caldron, cauldron"
401846	"ski"
328881	"impala, Aepyceros melampus"
097795	"bow tie, bow-tie, bowtie"
248108	"street sign"
571690	"passenger car, coach, carriage"
169962	"ear, spike, capitulum"
496009	"quilt, comforter, comfort, puff"
367718	"home theater, home theatre"
125438	"trifle"
551357	"impala, Aepyceros melampus"
541472	"bucket, pail"
507871	"lab coat, laboratory coat"
229622	"oxcart"
452348	"barbershop"
189491	"racket, racquet"
564826	"seashore, coast, seacoast, sea-coast"
550512	"sunscreen, sunblock, sun blocker"
226270	"airship, dirigible"
212864	"unicycle, monocycle"
304093	"pizza, pizza pie"
190920	"fire engine, fire truck"
141566	"totem pole"
103380	"jigsaw puzzle"
209253	"shoe shop, shoe-shop, shoe store"
011138	"punching bag, punch bag, punching ball, punchball"
097095	"black widow, Latrodectus mactans"
165061	"ski"
061865	"vulture"
558584	"pizza, pizza pie"
384573	"baseball"
059250	"street sign"
354525	"ostrich, Struthio camelus"
136453	"freight car"
553388	"grocery store, grocery, food market, market"
207117	"zebra"
084853	"quilt, comforter, comfort, puff"
285257	"scale, weighing machine"
150669	"wall clock"
191918	"steam locomotive"
575498	"monitor"
463102	"orange"
345972	"racket, racquet"
199143	"mixing bowl"
341205	"seat belt, seatbelt"
475561	"cellular telephone, cellular phone, cellphone, cell, mobile phone"
577948	"plate"
472396	"palace"
579053	"china cabinet, china closet"
434493	"soccer ball"
000149	"hay"
567057	"triumphal arch"
062204	"tractor"
492995	"thatch, thatched roof"
255374	"racket, racquet"
304748	"ballplayer, baseball player"
541643	"Gordon setter"
260293	"orange"
307881	"ice lolly, lolly, lollipop, popsicle"
433927	"valley, vale"
203955	"picket fence, paling"
022164	"beacon, lighthouse, beacon light, pharos"
255741	"electric locomotive"
439178	"broccoli"
487064	"shopping cart"
428503	"seashore, coast, seacoast, sea-coast"
529055	"armadillo"
042463	"candle, taper, wax light"
077601	"liner, ocean liner"
063540	"street sign"
474784	"soccer ball"
116043	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
455416	"hotdog, hot dog, red hot"
057016	"window screen"
167408	"tabby, tabby cat"
340612	"brown bear, bruin, Ursus arctos"
532624	"banana"
544449	"lemon"
510572	"plate"
059351	"shopping cart"
105047	"alp"
210434	"cheetah, chetah, Acinonyx jubatus"
221739	"restaurant, eating house, eating place, eatery"
135303	"fountain"
558542	"fire engine, fire truck"
260581	"cheetah, chetah, Acinonyx jubatus"
142080	"EntleBucher"
369529	"racket, racquet"
429945	"racket, racquet"
254536	"barbell"
143269	"toilet seat"
467256	"punching bag, punch bag, punching ball, punchball"
088870	"abacus"
499918	"borzoi, Russian wolfhound"
165999	"warplane, military plane"
213141	"American black bear, black bear, Ursus americanus, Euarctos americanus"
457797	"dock, dockage, docking facility"
473993	"promontory, headland, head, foreland"
371703	"ski"
145642	"rapeseed"
305901	"hand-held computer, hand-held microcomputer"
266336	"microwave, microwave oven"
095989	"mobile home, manufactured home"
156969	"shield, buckler"
437169	"diamondback, diamondback rattlesnake, Crotalus adamanteus"
537890	"tub, vat"
085413	"ice lolly, lolly, lollipop, popsicle"
311475	"missile"
478351	"borzoi, Russian wolfhound"
012418	"parking meter"
357810	"cheeseburger"
240706	"sunglasses, dark glasses, shades"
306678	"catamaran"
291349	"cello, violoncello"
251899	"ice cream, icecream"
054124	"pizza, pizza pie"
087901	"Indian elephant, Elephas maximus"
214766	"stove"
273001	"reel"
191325	"traffic light, traffic signal, stoplight"
108240	"pole"
226702	"electric locomotive"
357601	"mountain bike, all-terrain bike, off-roader"
068597	"streetcar, tram, tramcar, trolley, trolley car"
080180	"pirate, pirate ship"
098983	"ballplayer, baseball player"
056364	"Granny Smith"
142674	"catamaran"
278043	"park bench"
062233	"oboe, hautboy, hautbois"
457732	"rotisserie"
351595	"jigsaw puzzle"
399984	"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens"
398473	"alp"
361484	"redshank, Tringa totanus"
536977	"military uniform"
074517	"desk"
560687	"umbrella"
394691	"swimming trunks, bathing trunks"
357289	"fire engine, fire truck"
329843	"warplane, military plane"
037175	"tick"
431846	"ant, emmet, pismire"
480136	"orange"
540843	"zebra"
362656	"African elephant, Loxodonta africana"
487903	"mountain bike, all-terrain bike, off-roader"
101330	"restaurant, eating house, eating place, eatery"
166998	"microwave, microwave oven"
106636	"cucumber, cuke"
040699	"pizza, pizza pie"
287312	"football helmet"
167621	"picket fence, paling"
422215	"hoopskirt, crinoline"
194871	"airship, dirigible"
074982	"window shade"
040114	"wig"
037198	"shoe shop, shoe-shop, shoe store"
256270	"binoculars, field glasses, opera glasses"
281505	"ski"
249400	"seashore, coast, seacoast, sea-coast"
182710	"seat belt, seatbelt"
440161	"stone wall"
188426	"sorrel"
444348	"orange"
546212	"go-kart"
065594	"snowmobile"
516738	"giant schnauzer"
531837	"sandbar, sand bar"
175847	"ski"
495040	"boathouse"
432500	"confectionery, confectionary, candy store"
062604	"church, church building"
116988	"bikini, two-piece"
189656	"mosquito net"
044600	"ski"
188375	"ski"
299426	"bow tie, bow-tie, bowtie"
108407	"lab coat, laboratory coat"
455758	"mailbox, letter box"
063495	"suspension bridge"
156328	"snorkel"
282901	"obelisk"
436354	"spindle"
198162	"oxcart"
238655	"castle"
312565	"fireboat"
132303	"zebra"
037394	"cheeseburger"
557254	"car mirror"
054399	"hamper"
159176	"unicycle, monocycle"
112783	"snorkel"
363504	"croquet ball"
428109	"banana"
095612	"shopping cart"
118480	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
013144	"refrigerator, icebox"
483381	"fountain"
272155	"desk"
069355	"trolleybus, trolley coach, trackless trolley"
438943	"library"
571236	"bow tie, bow-tie, bowtie"
233580	"racket, racquet"
274999	"grand piano, grand"
535860	"gazelle"
432424	"restaurant, eating house, eating place, eatery"
063275	"motor scooter, scooter"
082081	"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle"
569683	"tricycle, trike, velocipede"
238178	"moped"
174304	"mailbox, letter box"
477590	"streetcar, tram, tramcar, trolley, trolley car"
545572	"rifle"
230966	"pitcher, ewer"
102811	"orange"
260566	"rubber eraser, rubber, pencil eraser"
346615	"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin"
165621	"American egret, great white heron, Egretta albus"
139372	"umbrella"
393600	"passenger car, coach, carriage"
167450	"ambulance"
392924	"fire engine, fire truck"
478344	"hotdog, hot dog, red hot"
219502	"baseball"
054957	"four-poster"
580238	"horse cart, horse-cart"
248229	"sandbar, sand bar"
361149	"tile roof"
539830	"swimming trunks, bathing trunks"
142569	"plate"
373153	"bison"
323396	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
255362	"minibus"
355748	"shoe shop, shoe-shop, shoe store"
134007	"sunglasses, dark glasses, shades"
010871	"cowboy hat, ten-gallon hat"
574037	"fire engine, fire truck"
529155	"patio, terrace"
455166	"lemon"
436508	"jigsaw puzzle"
433145	"racket, racquet"
148969	"monitor"
308610	"planetarium"
280642	"lakeside, lakeshore"
385265	"pole"
214524	"Chihuahua"
266556	"coyote, prairie wolf, brush wolf, Canis latrans"
494900	"racket, racquet"
567416	"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin"
258705	"grand piano, grand"
042871	"turnstile"
102734	"German shepherd, German shepherd dog, German police dog, alsatian"
488835	"ski"
182799	"suit, suit of clothes"
521379	"barbershop"
030001	"desktop computer"
513371	"hippopotamus, hippo, river horse, Hippopotamus amphibius"
053803	"go-kart"
123835	"airliner"
513188	"racket, racquet"
044353	"snorkel"
210983	"barrow, garden cart, lawn cart, wheelbarrow"
236897	"barbershop"
034279	"hotdog, hot dog, red hot"
564483	"flat-coated retriever"
387635	"electric locomotive"
475485	"parking meter"
577650	"Siamese cat, Siamese"
283617	"quilt, comforter, comfort, puff"
052091	"scuba diver"
355830	"ox"
149921	"grocery store, grocery, food market, market"
338173	"racket, racquet"
184664	"meat loaf, meatloaf"
229564	"garbage truck, dustcart"
572247	"steam locomotive"
338438	"toyshop"
119021	"lab coat, laboratory coat"
064105	"maypole"
182933	"revolver, six-gun, six-shooter"
452167	"crash helmet"
481626	"basketball"
159444	"miniature pinscher"
459037	"banana"
377008	"umbrella"
043190	"refrigerator, icebox"
104052	"abacus"
018973	"grand piano, grand"
428457	"ballplayer, baseball player"
019185	"parking meter"
195531	"toilet seat"
160852	"ox"
231056	"sandbar, sand bar"
102278	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
029288	"studio couch, day bed"
288283	"unicycle, monocycle"
501540	"impala, Aepyceros melampus"
052849	"fire engine, fire truck"
134262	"desk"
528587	"wine bottle"
002964	"lipstick, lip rouge"
215582	"groom, bridegroom"
263760	"snowmobile"
551341	"tow truck, tow car, wrecker"
042320	"bookshop, bookstore, bookstall"
009409	"steam locomotive"
143457	"park bench"
560655	"steam locomotive"
175333	"aircraft carrier, carrier, flattop, attack aircraft carrier"
132015	"cheetah, chetah, Acinonyx jubatus"
272119	"puck, hockey puck"
105100	"stove"
075927	"warplane, military plane"
339597	"barbershop"
144971	"suit, suit of clothes"
474147	"street sign"
521355	"hotdog, hot dog, red hot"
501648	"wall clock"
294934	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
083332	"ballplayer, baseball player"
145809	"snowmobile"
012488	"plate"
031258	"shopping cart"
220972	"soccer ball"
548013	"passenger car, coach, carriage"
063163	"groom, bridegroom"
320386	"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM"
402621	"crayfish, crawfish, crawdad, crawdaddy"
288358	"burrito"
198923	"bathing cap, swimming cap"
022223	"hartebeest"
182316	"barrow, garden cart, lawn cart, wheelbarrow"
275377	"worm fence, snake fence, snake-rail fence, Virginia fence"
199093	"violin, fiddle"
398623	"electric guitar"
171381	"toilet seat"
524314	"Shih-Tzu"
197806	"Rottweiler"
548061	"vulture"
111661	"passenger car, coach, carriage"
210041	"toilet seat"
444233	"desk"
491241	"projector"
516412	"hotdog, hot dog, red hot"
471421	"warplane, military plane"
272309	"moped"
116579	"corn"
057866	"Arabian camel, dromedary, Camelus dromedarius"
196503	"whippet"
009542	"umbrella"
000309	"lawn mower, mower"
331224	"broccoli"
261235	"orange"
404201	"volcano"
013417	"shoe shop, shoe-shop, shoe store"
422323	"palace"
099649	"mashed potato"
428117	"violin, fiddle"
050945	"pizza, pizza pie"
348487	"moped"
330139	"African elephant, Loxodonta africana"
486847	"ballplayer, baseball player"
561448	"Chesapeake Bay retriever"
028058	"mobile home, manufactured home"
333463	"limousine, limo"
477052	"bell cote, bell cot"
056784	"acorn squash"
236057	"studio couch, day bed"
487009	"kit fox, Vulpes macrotis"
120994	"red-breasted merganser, Mergus serrator"
199865	"ski"
313218	"snowplow, snowplough"
387368	"projector"
384146	"dogsled, dog sled, dog sleigh"
093673	"miniature poodle"
458804	"teddy, teddy bear"
082800	"go-kart"
236822	"zucchini, courgette"
227117	"microwave, microwave oven"
